Record ID,Source Row ID,Record Kind,Department,Role,Production Type,Budget Band,Rate Type,Experience Level,Rate Value,Rate Text,Currency,Rate Unit,Holiday Pay Treatment,Other Component,Source PDF,Source Page,Source Table / Section,Source Notes,Extraction Status
RR005131,SR02142,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,10 hr day (10 + 1hr Lunch),Experienced rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005132,SR02142,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,10 hr day (10 + 1hr Lunch),Experienced rate,230.91,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005133,SR02143,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),11 hr day (11 + 1hr Lunch),Starting rate,254.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005134,SR02143,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,11 hr day (11 + 1hr Lunch),Starting rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005135,SR02143,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,11 hr day (11 + 1hr Lunch),Starting rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005136,SR02143,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,11 hr day (11 + 1hr Lunch),Starting rate,224.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005137,SR02144,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),11 hr day (11 + 1hr Lunch),Experienced rate,288.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005138,SR02144,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,11 hr day (11 + 1hr Lunch),Experienced rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005139,SR02144,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,11 hr day (11 + 1hr Lunch),Experienced rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005140,SR02144,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,11 hr day (11 + 1hr Lunch),Experienced rate,254.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005141,SR02145,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),50 hr week (5 x 10hr),Starting rate,1154.55,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005142,SR02145,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,50 hr week (5 x 10hr),Starting rate,0.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005143,SR02145,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,50 hr week (5 x 10hr),Starting rate,0.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005144,SR02145,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,50 hr week (5 x 10hr),Starting rate,1018.18,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005145,SR02146,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),50 hr week (5 x 10hr),Experienced rate,1309.1,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005146,SR02146,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,50 hr week (5 x 10hr),Experienced rate,0.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005147,SR02146,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,50 hr week (5 x 10hr),Experienced rate,0.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005148,SR02146,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,50 hr week (5 x 10hr),Experienced rate,1154.55,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005149,SR02147,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),55 hr week (5 x 11hr + lunch) or 10hr CWD,Starting rate,1270.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005150,SR02147,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Starting rate,,£ -,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005151,SR02147,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Starting rate,,£ -,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005152,SR02147,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Starting rate,1120.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005153,SR02148,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,MMP (£30m+),55 hr week (5 x 11hr + lunch) or 10hr CWD,Experienced rate,1440.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005154,SR02148,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Feature £1m-£4m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Experienced rate,,£ -,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005155,SR02148,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £4m-£15m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Experienced rate,,£ -,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005156,SR02148,Base / package rate,Costume,Assistant Costume Co- ordinator,Film,Film Motion Picture £15m-£30m,55 hr week (5 x 11hr + lunch) or 10hr CWD,Experienced rate,1270.0,,GBP,week,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005157,SR02149,Base / package rate,Costume,Costume Office Junior,Film,MMP (£30m+),Hour - base rate (1T),Starting rate,19.09,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005158,SR02149,Base / package rate,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Hour - base rate (1T),Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005159,SR02149,Base / package rate,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Hour - base rate (1T),Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005160,SR02149,Base / package rate,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Hour - base rate (1T),Starting rate,18.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005161,SR02150,Base / package rate,Costume,Costume Office Junior,Film,MMP (£30m+),Hour - base rate (1T),Experienced rate,22.91,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005162,SR02150,Base / package rate,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Hour - base rate (1T),Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005163,SR02150,Base / package rate,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Hour - base rate (1T),Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005164,SR02150,Base / package rate,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Hour - base rate (1T),Experienced rate,19.09,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005165,SR02151,Rate component,Costume,Costume Office Junior,Film,MMP (£30m+),Camera Overtime,Starting rate,38.18,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005166,SR02151,Rate component,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Camera Overtime,Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005167,SR02151,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Camera Overtime,Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005168,SR02151,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Camera Overtime,Starting rate,36.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005169,SR02152,Rate component,Costume,Costume Office Junior,Film,MMP (£30m+),Camera Overtime,Experienced rate,45.82,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005170,SR02152,Rate component,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Camera Overtime,Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005171,SR02152,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Camera Overtime,Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005172,SR02152,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Camera Overtime,Experienced rate,38.18,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005173,SR02153,Rate component,Costume,Costume Office Junior,Film,MMP (£30m+),Department Overtime,Starting rate,28.64,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005174,SR02153,Rate component,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Department Overtime,Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005175,SR02153,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Department Overtime,Starting rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005176,SR02153,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Department Overtime,Starting rate,27.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005177,SR02154,Rate component,Costume,Costume Office Junior,Film,MMP (£30m+),Department Overtime,Experienced rate,34.36,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005178,SR02154,Rate component,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,Department Overtime,Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005179,SR02154,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £4m-£15m,Department Overtime,Experienced rate,0.0,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005180,SR02154,Rate component,Costume,Costume Office Junior,Film,Film Motion Picture £15m-£30m,Department Overtime,Experienced rate,28.64,,GBP,hour,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005181,SR02155,Base / package rate,Costume,Costume Office Junior,Film,MMP (£30m+),10 hr day (10 + 1hr Lunch),Starting rate,190.91,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
RR005182,SR02155,Base / package rate,Costume,Costume Office Junior,Film,Film Feature £1m-£4m,10 hr day (10 + 1hr Lunch),Starting rate,0.0,,GBP,day,Included,,bectu-costume-film-rate-card-nov-2025.pdf,5,Costume film rate card,Includes holiday pay 12.07%; starting and experienced columns preserved.,Verified
